ID_Trabajo;ID_Encuestado;Dedicacion;TIpo de contrato;Ultimo salario (bruto);Ultimo salario (Neto);Sueldo Dolarizado;Tipo de cambio;Actualizaciones en 2022;Ajuste acumulado;Ultimo ajuste;Trabajo de;Años de experiencia;Cantidad de compañeros;Modalidad;Seniority
1116;1116;Full-Time;Tercerizado (trabajo a través de consultora o agencia);283800;235500;FALSE;0;Dos;60;Octubre;Developer;2.5;De 501 a 1000 personas;100% remoto;Semi-Senior
1117;1117;Full-Time;Staff (planta permanente);560000;380000;FALSE;0;No;0;No tuve;Developer;3;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Semi-Senior
1118;1118;Full-Time;Staff (planta permanente);154000;185000;FALSE;0;Mí¡s de tres;0;Noviembre;HelpDesk;16;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
1119;1119;Full-Time;Tercerizado (trabajo a través de consultora o agencia);200000;170000;FALSE;0;Tres;60;Noviembre;Infrastructure;1;De 2 a 10 personas;Hí?brido (presencial y remoto);Junior
1120;1120;Full-Time;Staff (planta permanente);420000;208000;FALSE;0;Dos;70;Noviembre;SysAdmin / DevOps / SRE;20;De 2001a 5000 personas;100% remoto;Senior
1121;1121;Full-Time;Staff (planta permanente);144000;120000;FALSE;0;Tres;140;Diciembre;Developer;1;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
1122;1122;Full-Time;Staff (planta permanente);750000;640000;TRUE;180;Mí¡s de tres;114;Septiembre;Manager / Director;6;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Senior
1123;1123;Full-Time;Staff (planta permanente);161795;146520;TRUE;163.1;Dos;;Noviembre;Developer;0;De 201 a 500 personas;100% remoto;Junior
1124;1124;Full-Time;Staff (planta permanente);528000;384000;TRUE;178;Mí¡s de tres;65;Diciembre;Developer;12;De 201 a 500 personas;100% remoto;Senior
1125;1125;Full-Time;Staff (planta permanente);523000;320000;FALSE;0;Mí¡s de tres;90;Diciembre;SysAdmin / DevOps / SRE;20;Mí¡s de 10000 personas;100% remoto;Senior
1126;1126;Full-Time;Staff (planta permanente);1300000;;FALSE;0;Dos;;Octubre;Data Scientist;20;De 11  a 50  personas;100% remoto;Senior
1127;1127;Full-Time;Staff (planta permanente);501000;378327;FALSE;0;Dos;50;Diciembre;Developer;4;Mí¡s de 10000 personas;100% remoto;Semi-Senior
1128;1128;Full-Time;Tercerizado (trabajo a través de consultora o agencia);285000;235000;FALSE;0;Uno;25;Diciembre;SysAdmin / DevOps / SRE;25;De 1001 a 2000 personas;100% remoto;Senior
1129;1129;Full-Time;Tercerizado (trabajo a través de consultora o agencia);320000;265000;FALSE;0;Uno;10;Noviembre;Developer;10;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
1130;1130;Full-Time;Staff (planta permanente);535000;456830;FALSE;0;Tres;;Octubre;Developer;5;De 51 a 100 personas;100% remoto;Semi-Senior
1131;1131;Full-Time;Staff (planta permanente);330000;275000;FALSE;0;Mí¡s de tres;59;Noviembre;HelpDesk;2;De 51 a 100 personas;100% presencial;Junior
1132;1132;Full-Time;Staff (planta permanente);363000;300000;FALSE;0;Mí¡s de tres;90;Noviembre;Sales / Pre-Sales;3;De 201 a 500 personas;100% remoto;Semi-Senior
1133;1133;Full-Time;Staff (planta permanente);335000;284000;TRUE;900;Mí¡s de tres;12;Noviembre;Data Engineer;10;De 201 a 500 personas;100% remoto;Senior
1134;1134;Full-Time;Remoto (empresa de otro país);500000;;FALSE;0;Tres;90;Septiembre;Data Scientist;5;De 201 a 500 personas;100% remoto;Semi-Senior
1135;1135;Full-Time;Staff (planta permanente);800000;570225.07;FALSE;0;Uno;120;Diciembre;Designer;12;De 51 a 100 personas;100% remoto;Senior
1136;1136;Full-Time;Staff (planta permanente);450000;400000;TRUE;300;Uno;40;Septiembre;SysAdmin / DevOps / SRE;20;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
1137;1137;Full-Time;Tercerizado (trabajo a través de consultora o agencia);230000;208000;FALSE;0;Tres;80;Diciembre;Analista;3;De 51 a 100 personas;100% presencial;Semi-Senior
1138;1138;Full-Time;Tercerizado (trabajo a través de consultora o agencia);385000;320000;FALSE;0;Tres;60;Diciembre;SysAdmin / DevOps / SRE;7;Mí¡s de 10000 personas;100% remoto;Senior
1139;1139;Full-Time;Staff (planta permanente);180000;150000;FALSE;0;Uno;;Agosto;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
1140;1140;Full-Time;Remoto (empresa de otro país);525000;520000;FALSE;0;No;0;No tuve;Data Scientist;1;De 11  a 50  personas;100% remoto;Junior
1141;1141;Full-Time;Remoto (empresa de otro país);752400;752400;TRUE;342;Uno;10;Diciembre;Developer;5;De 11  a 50  personas;100% remoto;Semi-Senior
1142;1142;Full-Time;Staff (planta permanente);515000;480000;TRUE;350;Uno;286;Junio;SysAdmin / DevOps / SRE;9;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
1143;1143;Full-Time;Staff (planta permanente);280000;240000;TRUE;173;Mí¡s de tres;;Diciembre;Designer;10;De 5001 a 10000 personas;100% remoto;Senior
1144;1144;Full-Time;Staff (planta permanente);249000;209000;FALSE;0;Tres;70;Noviembre;Networking;13;De 501 a 1000 personas;Hí?brido (presencial y remoto);Senior
1145;1145;Full-Time;Staff (planta permanente);340000;300000;FALSE;0;Mí¡s de tres;74;Diciembre;Developer;2;De 2001a 5000 personas;Hí?brido (presencial y remoto);Junior
1146;1146;Full-Time;Staff (planta permanente);370000;280000;FALSE;0;Mí¡s de tres;96;Noviembre;Manager / Director;3;De 201 a 500 personas;100% presencial;Semi-Senior
1147;1147;Full-Time;Staff (planta permanente);700000;700000;TRUE;182.3;Dos;40;Mayo;Architect;10;De 11  a 50  personas;100% remoto;Senior
1148;1148;Full-Time;Staff (planta permanente);460000;330000;TRUE;167;Mí¡s de tres;;Noviembre;UX Designer;3;De 1001 a 2000 personas;100% remoto;Semi-Senior
1149;1149;Full-Time;Freelance;750000;600000;FALSE;0;Tres;50;Octubre;Product Manager;20;De 2 a 10 personas;100% remoto;Senior
1150;1150;Full-Time;Staff (planta permanente);285000;253000;FALSE;0;Dos;21;Octubre;Developer;4;De 101 a 200 personas;100% presencial;Semi-Senior
1151;1151;Part-Time;Tercerizado (trabajo a través de consultora o agencia);140000;120000;FALSE;0;Mí¡s de tres;100;Octubre;BI Analyst / Data Analyst;1;De 11  a 50  personas;100% remoto;Junior
1152;1152;Full-Time;Freelance;720000;600000;TRUE;360;No;0;No tuve;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
1153;1153;Full-Time;Staff (planta permanente);270000;220000;FALSE;0;Tres;;Octubre;HelpDesk;6;De 51 a 100 personas;100% remoto;Senior
1154;1154;Part-Time;Freelance;193420;168500;FALSE;0;Dos;60;Noviembre;Developer;15;1 (solamente yo);Hí?brido (presencial y remoto);Senior
1155;1155;Full-Time;Staff (planta permanente);1250000;550000;FALSE;0;Dos;;Noviembre;Manager / Director;23;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Senior
1156;1156;Full-Time;Staff (planta permanente);280000;232400;FALSE;0;Mí¡s de tres;100;Septiembre;Technical Leader;9;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
1157;1157;Full-Time;Staff (planta permanente);520000;400000;TRUE;330;Tres;;Diciembre;Developer;5;De 201 a 500 personas;100% remoto;Semi-Senior
1158;1158;Full-Time;Staff (planta permanente);383000;300000;FALSE;0;Tres;;Diciembre;UX Designer;3;Mí¡s de 10000 personas;100% remoto;Semi-Senior
1159;1159;Full-Time;Remoto (empresa de otro país);1400000;1200000;FALSE;0;No;0;No tuve;Developer;6;De 2001a 5000 personas;100% remoto;Senior
1160;1160;Part-Time;Remoto (empresa de otro país);1568000;650000;TRUE;320;No;0;No tuve;Developer;12;De 2 a 10 personas;100% remoto;Senior
1161;1161;Full-Time;Staff (planta permanente);660000;375000;FALSE;0;Tres;96;Noviembre;Developer;10;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
1162;1162;Full-Time;Staff (planta permanente);700000;380000;FALSE;0;Mí¡s de tres;100;Noviembre;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
1163;1163;Full-Time;Staff (planta permanente);329500;275485;FALSE;0;Mí¡s de tres;;Diciembre;Project Manager;3;De 101 a 200 personas;100% remoto;Semi-Senior
1164;1164;Full-Time;Staff (planta permanente);426000;244000;FALSE;0;Dos;15;Septiembre;Developer;7;De 5001 a 10000 personas;100% remoto;Senior
1165;1165;Full-Time;Staff (planta permanente);1400000;1400000;FALSE;0;No;0;No tuve;Technical Leader;7;De 51 a 100 personas;100% remoto;Senior
1166;1166;Full-Time;Staff (planta permanente);370000;312000;FALSE;0;Mí¡s de tres;70;Enero;BI Analyst / Data Analyst;2;De 201 a 500 personas;Hí?brido (presencial y remoto);Junior
1167;1167;Full-Time;Staff (planta permanente);296000;380000;TRUE;360;No;0;No tuve;QA / Tester;6;Mí¡s de 10000 personas;100% remoto;Senior
1168;1168;Full-Time;Staff (planta permanente);380000;260000;FALSE;0;Tres;30;Noviembre;Technical Leader;5;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Semi-Senior
1169;1169;Full-Time;Staff (planta permanente);997000;568000;FALSE;0;Mí¡s de tres;67;Diciembre;Developer;18;De 201 a 500 personas;Hí?brido (presencial y remoto);Senior
1170;1170;Full-Time;Staff (planta permanente);250000;207500;FALSE;0;Uno;45;Julio;SysAdmin / DevOps / SRE;17;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
1171;1171;Full-Time;Staff (planta permanente);634105;403551;FALSE;0;Mí¡s de tres;;Octubre;Developer;4;De 501 a 1000 personas;100% remoto;Semi-Senior
1172;1172;Full-Time;Staff (planta permanente);306000;256000;FALSE;0;Mí¡s de tres;95;Noviembre;Developer;2;De 101 a 200 personas;100% remoto;Junior
1173;1173;Full-Time;Staff (planta permanente);428300;274700;FALSE;0;Mí¡s de tres;80;Noviembre;SysAdmin / DevOps / SRE;4;De 2001a 5000 personas;100% remoto;Semi-Senior
1174;1174;Full-Time;Staff (planta permanente);200000;200000;TRUE;339;Uno;;Diciembre;HelpDesk;3;De 101 a 200 personas;100% remoto;Semi-Senior
1175;1175;Full-Time;Staff (planta permanente);501400;397068;FALSE;0;Mí¡s de tres;101;Noviembre;Manager / Director;5;De 201 a 500 personas;Hí?brido (presencial y remoto);Semi-Senior
1176;1176;Full-Time;Staff (planta permanente);540000;315000;FALSE;0;Tres;95;Octubre;Developer;2;Mí¡s de 10000 personas;100% remoto;Junior
1177;1177;Full-Time;Staff (planta permanente);280000;224000;FALSE;0;Mí¡s de tres;100;Diciembre;Developer;1;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
1178;1178;Full-Time;Staff (planta permanente);608000;425000;FALSE;0;Mí¡s de tres;;Diciembre;QA / Tester;4;De 101 a 200 personas;100% remoto;Semi-Senior
1179;1179;Full-Time;Remoto (empresa de otro país);865000;865000;FALSE;0;No;0;No tuve;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
1180;1180;Full-Time;Staff (planta permanente);630000;392000;FALSE;0;Tres;60;Octubre;Project Manager;10;De 101 a 200 personas;100% remoto;Senior
1181;1181;Full-Time;Staff (planta permanente);221700;192000;FALSE;0;Tres;109;Noviembre;Developer;2;De 201 a 500 personas;100% remoto;Junior
1182;1182;Full-Time;Staff (planta permanente);1000000;620000;FALSE;0;Mí¡s de tres;90;Diciembre;Developer;9;De 501 a 1000 personas;Hí?brido (presencial y remoto);Senior
1183;1183;Full-Time;Tercerizado (trabajo a través de consultora o agencia);350000;290500;FALSE;0;Dos;40;Noviembre;SysAdmin / DevOps / SRE;15;De 201 a 500 personas;Hí?brido (presencial y remoto);Senior
1184;1184;Full-Time;Staff (planta permanente);300571;249474;FALSE;0;Dos;37;Noviembre;Data Engineer;1;De 1001 a 2000 personas;100% remoto;Junior
1185;1185;Full-Time;Staff (planta permanente);750000;430000;FALSE;0;Tres;90;Octubre;Developer;15;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
1186;1186;Full-Time;Staff (planta permanente);505000;312600;TRUE;163;Uno;10;Abril;Data Scientist;5;Mí¡s de 10000 personas;100% remoto;Semi-Senior
1187;1187;Full-Time;Staff (planta permanente);750000;474000;FALSE;0;Dos;150;Noviembre;Technical Leader;8;De 101 a 200 personas;100% remoto;Senior
1188;1188;Full-Time;Remoto (empresa de otro país);395900;349900;FALSE;0;Uno;13;Diciembre;Project Manager;10;De 51 a 100 personas;100% remoto;Senior
1189;1189;Full-Time;Staff (planta permanente);850000;630000;FALSE;0;Uno;25;Septiembre;Technical Leader;20;Mí¡s de 10000 personas;100% remoto;Senior
1190;1190;Full-Time;Staff (planta permanente);190000;177000;FALSE;0;Tres;60;Agosto;QA / Tester;10;De 501 a 1000 personas;100% presencial;Senior
1191;1191;Full-Time;Staff (planta permanente);270000;228000;FALSE;0;Mí¡s de tres;110;Diciembre;Developer;1;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
1192;1192;Full-Time;Remoto (empresa de otro país);1360000;1360000;TRUE;340;Uno;25;Enero;Developer;5;De 101 a 200 personas;100% remoto;Semi-Senior
1193;1193;Full-Time;Staff (planta permanente);344000;269000;FALSE;0;Uno;15;Octubre;Developer;6;De 201 a 500 personas;Hí?brido (presencial y remoto);Senior
1194;1194;Full-Time;Staff (planta permanente);370000;300000;FALSE;0;Mí¡s de tres;70;Diciembre;Data Engineer;5;De 5001 a 10000 personas;100% remoto;Semi-Senior
1195;1195;Full-Time;Tercerizado (trabajo a través de consultora o agencia);350000;290500;FALSE;0;Mí¡s de tres;95;Diciembre;SysAdmin / DevOps / SRE;2;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
1196;1196;Full-Time;Staff (planta permanente);619000;380000;FALSE;0;Mí¡s de tres;70;Diciembre;Technical Leader;16;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
1197;1197;Full-Time;Staff (planta permanente);730000;630000;FALSE;0;Tres;95;Diciembre;Technical Leader;15;De 51 a 100 personas;Hí?brido (presencial y remoto);Senior
1198;1198;Full-Time;Staff (planta permanente);502696;292290;TRUE;182;Mí¡s de tres;90;Octubre;Developer;3;De 1001 a 2000 personas;100% remoto;Semi-Senior
1199;1199;Full-Time;Tercerizado (trabajo a través de consultora o agencia);80000;70000;FALSE;0;Uno;35;Julio;Networking;2;De 101 a 200 personas;100% presencial;Junior
1200;1200;Full-Time;Staff (planta permanente);820000;570000;FALSE;0;Dos;80;Octubre;Manager / Director;15;De 201 a 500 personas;Hí?brido (presencial y remoto);Senior
1201;1201;Full-Time;Staff (planta permanente);300000;240000;FALSE;0;Tres;100;Septiembre;Developer;3;De 51 a 100 personas;100% remoto;Semi-Senior
1202;1202;Full-Time;Staff (planta permanente);320000;540000;TRUE;184.75;Mí¡s de tres;57;Diciembre;Developer;1;De 101 a 200 personas;100% remoto;Junior
1203;1203;Full-Time;Staff (planta permanente);820000;505000;FALSE;0;Tres;105;Diciembre;Lider de proyecto;25;De 201 a 500 personas;100% remoto;Senior
1204;1204;Full-Time;Staff (planta permanente);855600;530000;FALSE;0;Dos;106;Octubre;Developer;5;De 501 a 1000 personas;100% remoto;Semi-Senior
1205;1205;Full-Time;Staff (planta permanente);430000;370000;FALSE;0;Tres;95;Octubre;Technical Leader;2;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
1206;1206;Full-Time;Staff (planta permanente);620000;460000;FALSE;0;Tres;100;Diciembre;DBA;13;De 501 a 1000 personas;100% remoto;Senior
1207;1207;Full-Time;Staff (planta permanente);230000;186000;FALSE;0;Mí¡s de tres;90;Octubre;Scrum Master;23;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
1208;1208;Full-Time;Staff (planta permanente);210000;210000;TRUE;180;Mí¡s de tres;82;Noviembre;Developer;2;De 1001 a 2000 personas;100% remoto;Junior
1209;1209;Part-Time;Staff (planta permanente);150191;122062;FALSE;0;Tres;40;Octubre;Developer;2;De 11  a 50  personas;100% presencial;Junior
1210;1210;Full-Time;Staff (planta permanente);280000;240000;FALSE;0;Tres;55;Octubre;QA / Tester;2;De 51 a 100 personas;100% remoto;Junior
1211;1211;Full-Time;Staff (planta permanente);394000;367000;TRUE;330;Tres;;Octubre;Developer;1;De 51 a 100 personas;100% remoto;Junior
1212;1212;Full-Time;Staff (planta permanente);150000;123000;FALSE;0;Dos;75;Noviembre;Developer;0;De 11  a 50  personas;100% remoto;Junior
1213;1213;Part-Time;Remoto (empresa de otro país);320000;310000;TRUE;320;No;0;No tuve;Developer;2;De 11  a 50  personas;100% remoto;Junior
1214;1214;Full-Time;Staff (planta permanente);247500;205000;FALSE;0;Dos;60;Noviembre;Developer;2;De 11  a 50  personas;100% remoto;Junior
1215;1215;Full-Time;Staff (planta permanente);294700;235000;FALSE;0;Tres;30;Octubre;Developer;2;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Junior
1216;1216;Full-Time;Staff (planta permanente);258993.64;212795.79;FALSE;0;Mí¡s de tres;95;Diciembre;SysAdmin / DevOps / SRE;8;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
1217;1217;Full-Time;Staff (planta permanente);130000;109000;FALSE;0;Dos;50;Noviembre;RPA Developer;0;De 1001 a 2000 personas;100% remoto;Junior
1218;1218;Full-Time;Tercerizado (trabajo a través de consultora o agencia);477000;396000;FALSE;0;Tres;85;Diciembre;SysAdmin / DevOps / SRE;20;De 501 a 1000 personas;Hí?brido (presencial y remoto);Senior
1219;1219;Full-Time;Staff (planta permanente);372621;295988;FALSE;0;Mí¡s de tres;109;Noviembre;Developer;7;De 501 a 1000 personas;100% remoto;Senior
1220;1220;Full-Time;Freelance;1134000;1100000;FALSE;0;No;0;No tuve;QA / Tester;15;De 201 a 500 personas;100% remoto;Senior
1221;1221;Full-Time;Staff (planta permanente);489484;311450;TRUE;320;Tres;60;Octubre;Developer;4;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Semi-Senior
1222;1222;Full-Time;Freelance;250000;230000;FALSE;0;Tres;;Octubre;Business Analyst;2;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
1223;1223;Full-Time;Tercerizado (trabajo a través de consultora o agencia);423000;267000;FALSE;0;Dos;;Octubre;SysAdmin / DevOps / SRE;10;Mí¡s de 10000 personas;100% remoto;Senior
1224;1224;Full-Time;Staff (planta permanente);400000;320000;TRUE;160;Dos;60;Octubre;Developer;20;De 2001a 5000 personas;100% remoto;Senior
1225;1225;Full-Time;Staff (planta permanente);460000;336000;FALSE;0;Dos;85;Octubre;Product experience leader;25;De 11  a 50  personas;100% remoto;Senior
1226;1226;Full-Time;Remoto (empresa de otro país);700000;670000;FALSE;0;Uno;;Octubre;Data Engineer;0;De 11  a 50  personas;100% remoto;Junior
1227;1227;Full-Time;Staff (planta permanente);307000;250000;FALSE;0;Mí¡s de tres;200;Noviembre;SysAdmin / DevOps / SRE;9;De 51 a 100 personas;Hí?brido (presencial y remoto);Senior
1228;1228;Full-Time;Staff (planta permanente);480000;300000;FALSE;0;Dos;;Noviembre;Developer;4;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Semi-Senior
1229;1229;Full-Time;Staff (planta permanente);330000;260000;FALSE;0;Tres;15;Diciembre;Project Manager;3;De 101 a 200 personas;100% remoto;Semi-Senior
1230;1230;Full-Time;Staff (planta permanente);900000;660000;TRUE;176;Mí¡s de tres;110;Diciembre;Architect;20;De 5001 a 10000 personas;100% remoto;Senior
1231;1231;Full-Time;Staff (planta permanente);420000;350000;FALSE;0;No;0;No tuve;SysAdmin / DevOps / SRE;10;Mí¡s de 10000 personas;100% remoto;Senior
1232;1232;Full-Time;Remoto (empresa de otro país);850000;800000;FALSE;0;No;0;No tuve;Product Manager;12;De 2 a 10 personas;100% remoto;Senior
1233;1233;Full-Time;Staff (planta permanente);320000;262000;FALSE;0;Tres;110;Noviembre;SysAdmin / DevOps / SRE;3;De 501 a 1000 personas;100% presencial;Semi-Senior
1234;1234;Full-Time;Staff (planta permanente);190000;180000;FALSE;0;Mí¡s de tres;80;Diciembre;Developer;2;De 11  a 50  personas;100% remoto;Junior
1235;1235;Full-Time;Staff (planta permanente);893756;522732;FALSE;0;Mí¡s de tres;95;Noviembre;Responsable Operaciones IT;15;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
1236;1236;Full-Time;Staff (planta permanente);173000;151500;FALSE;0;Dos;20;Noviembre;Developer;0;De 501 a 1000 personas;100% remoto;Junior
1237;1237;Full-Time;Staff (planta permanente);438159;284949;FALSE;0;Mí¡s de tres;96;Diciembre;Developer;15;De 201 a 500 personas;Hí?brido (presencial y remoto);Senior
1238;1238;Full-Time;Participación societaria en una cooperativa;424000;313000;FALSE;0;Tres;75;Noviembre;Developer;10;De 201 a 500 personas;100% remoto;Senior
