ID_Encuestado;Lugar de trabajo;;Genero;Nacimiento;Fecha encuesta
1845;Argentina;Neuquén;Hombre Cis;1994;23/11/2022
1846;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;23/11/2022
1847;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;9/12/2022
1848;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;13/12/2022
1849;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1994;23/11/2022
1850;Argentina;Santa Fe;Hombre Cis;1984;16/11/2022
1851;Argentina;Santa Cruz;Hombre Cis;1987;29/11/2022
1852;Argentina;Buenos Aires;Hombre Cis;2002;30/11/2022
1853;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;26/11/2022
1854;Argentina;Santa Fe;Hombre Cis;1985;3/12/2022
1855;Argentina;Mendoza;Hombre Cis;1985;19/11/2022
1856;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2002;28/11/2022
1857;Argentina;Santa Fe;Hombre Cis;1985;30/11/2022
1858;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1977;19/11/2022
1859;Argentina;Santa Fe;Hombre Cis;1990;7/12/2022
1860;Argentina;Entre Rí?os;Hombre Cis;2001;11/12/2022
1861;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;23/11/2022
1862;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1976;9/12/2022
1863;Argentina;Buenos Aires;Hombre Cis;1994;8/12/2022
1864;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;4/12/2022
1865;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1987;20/11/2022
1866;Argentina;Buenos Aires;Hombre Cis;1986;11/12/2022
1867;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;10/12/2022
1868;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;8/12/2022
1869;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;2/12/2022
1870;Argentina;Santa Fe;Mujer Cis;2000;8/12/2022
1871;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;4/12/2022
1872;Argentina;Buenos Aires;Hombre Cis;1991;26/11/2022
1873;Argentina;Santa Fe;Prefiero No Decir;1993;30/11/2022
1874;Argentina;Ciudad Autónoma de Buenos Aires;;1988;4/12/2022
1875;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;3/12/2022
1876;Argentina;Buenos Aires;Mujer Cis;1994;17/11/2022
1877;Argentina;Ciudad Autónoma de Buenos Aires;;1990;23/11/2022
1878;Argentina;Buenos Aires;;1979;14/12/2022
1879;Argentina;Santa Fe;Hombre Cis;2004;10/12/2022
1880;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;16/11/2022
1881;Argentina;Tucumí¡n;Hombre Cis;2001;6/12/2022
1882;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;10/12/2022
1883;Argentina;Córdoba;Hombre Cis;1994;14/12/2022
1884;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;29/11/2022
1885;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;7/12/2022
1886;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1981;14/12/2022
1887;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;11/12/2022
1888;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1977;14/12/2022
1889;Argentina;Santa Fe;Prefiero No Decir;1984;21/11/2022
1890;Argentina;Buenos Aires;Hombre Cis;1996;9/12/2022
1891;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;3/12/2022
1892;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1986;12/12/2022
1893;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;12/12/2022
1894;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1981;12/12/2022
1895;Argentina;Entre Rí?os;Hombre Cis;1999;19/11/2022
1896;Argentina;Buenos Aires;Hombre Cis;1994;21/11/2022
1897;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;9/12/2022
1898;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;12/12/2022
1899;Argentina;Córdoba;Hombre Cis;1985;26/11/2022
1900;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;25/11/2022
1901;Argentina;Ciudad Autónoma de Buenos Aires;;1998;14/12/2022
1902;Argentina;Buenos Aires;Hombre Cis;1985;20/11/2022
1903;Argentina;Ciudad Autónoma de Buenos Aires;;1982;25/11/2022
1904;Argentina;Buenos Aires;Hombre Cis;1994;15/12/2022
1905;Argentina;Buenos Aires;Prefiero No Decir;1982;15/12/2022
1906;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;7/12/2022
1907;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1997;13/12/2022
1908;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;25/11/2022
1909;Argentina;Buenos Aires;Hombre Cis;1976;3/12/2022
1910;Argentina;Ciudad Autónoma de Buenos Aires;;1980;6/12/2022
1911;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;24/11/2022
1912;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;9/12/2022
1913;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;8/12/2022
1914;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1988;9/12/2022
1915;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1982;21/11/2022
1916;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;19/11/2022
1917;Argentina;Buenos Aires;Hombre Cis;1984;29/11/2022
1918;Argentina;Santa Fe;Hombre Cis;2000;5/12/2022
1919;Argentina;Mendoza;Hombre Cis;2000;1/12/2022
1920;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;16/11/2022
1921;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;22/11/2022
1922;Argentina;Chubut;Hombre Cis;1988;24/11/2022
1923;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;20/11/2022
1924;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;29/11/2022
1925;Argentina;Córdoba;Hombre Cis;1992;18/11/2022
1926;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;9/12/2022
1927;Argentina;Córdoba;Hombre Cis;1978;27/11/2022
1928;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;24/11/2022
1929;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;27/11/2022
1930;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;15/12/2022
1931;Argentina;Buenos Aires;Mujer Cis;1977;20/11/2022
1932;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1970;2/12/2022
1933;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;16/11/2022
1934;Argentina;Buenos Aires;Hombre Cis;1983;5/12/2022
1935;Argentina;Buenos Aires;Hombre Cis;1981;16/11/2022
1936;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;14/12/2022
1937;Argentina;Buenos Aires;Hombre Cis;2000;6/12/2022
1938;Argentina;Entre Rí?os;Hombre Cis;2000;15/12/2022
1939;Argentina;La Rioja;Hombre Cis;2002;28/11/2022
1940;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1996;9/12/2022
1941;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;1/12/2022
1942;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;22/11/2022
1943;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;4/12/2022
1944;Argentina;Buenos Aires;Hombre Cis;1996;2/12/2022
1945;Argentina;Buenos Aires;Hombre Cis;1768;7/12/2022
1946;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;25/11/2022
1947;Argentina;Ciudad Autónoma de Buenos Aires;Agénero;1991;4/12/2022
1948;Argentina;Buenos Aires;Hombre Cis;1989;1/12/2022
1949;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2002;8/12/2022
1950;Argentina;Salta;Hombre Cis;1998;10/12/2022
1951;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;20/11/2022
1952;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1980;24/11/2022
1953;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1988;16/11/2022
1954;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;14/12/2022
1955;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;17/11/2022
1956;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1997;16/11/2022
1957;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;21/11/2022
1958;Argentina;Córdoba;Hombre Cis;1982;4/12/2022
1959;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;10/12/2022
1960;Argentina;La Pampa;Hombre Cis;1988;20/11/2022
1961;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;29/11/2022
1962;Argentina;Santa Fe;Hombre Cis;1988;7/12/2022
1963;Argentina;Tierra del Fuego;Hombre Cis;1996;1/12/2022
1964;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;12/12/2022
1965;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;17/11/2022
1966;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;23/11/2022
1967;Argentina;Ciudad Autónoma de Buenos Aires;;1991;26/11/2022
1968;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;27/11/2022
1969;Argentina;Córdoba;Hombre Cis;1984;20/11/2022
1970;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;22/11/2022
1971;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;21/11/2022
1972;Argentina;Buenos Aires;Hombre Cis;1996;23/11/2022
1973;Argentina;Mendoza;Hombre Cis;1989;12/12/2022
1974;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;22/11/2022
1975;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;12/12/2022
1976;Argentina;Córdoba;Hombre Cis;1992;28/11/2022
1977;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;15/12/2022
1978;Argentina;Tierra del Fuego;Hombre Cis;1997;16/11/2022
1979;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1977;25/11/2022
1980;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1979;21/11/2022
1981;Argentina;Buenos Aires;Hombre Cis;2001;17/11/2022
1982;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;22/11/2022
1983;Argentina;Buenos Aires;Hombre Cis;1998;15/12/2022
1984;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1998;2/12/2022
1985;Argentina;Buenos Aires;Hombre Cis;1980;23/11/2022
1986;Argentina;Santa Fe;Hombre Cis;1985;20/11/2022
1987;Argentina;Chaco;Hombre Cis;1994;16/11/2022
1988;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1996;11/12/2022
1989;Argentina;Ciudad Autónoma de Buenos Aires;;1998;3/12/2022
1990;Argentina;Buenos Aires;;1997;27/11/2022
1991;Argentina;Buenos Aires;Prefiero No Decir;1984;17/11/2022
1992;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;17/11/2022
1993;Argentina;Buenos Aires;Mujer Cis;2001;25/11/2022
1994;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;26/11/2022
1995;Argentina;Buenos Aires;;1984;12/12/2022
1996;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1983;9/12/2022
1997;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2002;25/11/2022
1998;Argentina;Buenos Aires;Hombre Cis;1991;21/11/2022
1999;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1975;13/12/2022
2000;Argentina;Ciudad Autónoma de Buenos Aires;;1992;18/11/2022
2001;Argentina;Santa Fe;Hombre Cis;1983;25/11/2022
2002;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;23/11/2022
2003;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;13/12/2022
2004;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1991;5/12/2022
2005;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1998;12/12/2022
2006;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1984;27/11/2022
2007;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;15/12/2022
2008;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;24/11/2022
2009;Argentina;Buenos Aires;Hombre Cis;1988;27/11/2022
2010;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;14/12/2022
2011;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;3/12/2022
2012;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1989;21/11/2022
2013;Argentina;Buenos Aires;Hombre Cis;1982;3/12/2022
2014;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;8/12/2022
2015;Argentina;Buenos Aires;Hombre Cis;1979;5/12/2022
2016;Argentina;Buenos Aires;Mujer Cis;1983;19/11/2022
2017;Argentina;Córdoba;Hombre Cis;1974;13/12/2022
2018;Argentina;Buenos Aires;Hombre Cis;1998;10/12/2022
2019;Argentina;Ciudad Autónoma de Buenos Aires;;1995;11/12/2022
2020;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;14/12/2022
2021;Argentina;Corrientes;Hombre Cis;1991;14/12/2022
2022;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;3/12/2022
2023;Argentina;Buenos Aires;Hombre Cis;1993;14/12/2022
2024;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;15/12/2022
2025;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;26/11/2022
2026;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1964;4/12/2022
2027;Argentina;Córdoba;Hombre Cis;1996;16/11/2022
2028;Argentina;Mendoza;Mujer Cis;1996;10/12/2022
2029;Argentina;Buenos Aires;Hombre Cis;1991;24/11/2022
2030;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;12/12/2022
2031;Argentina;Córdoba;Mujer Cis;1993;16/11/2022
2032;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;30/11/2022
2033;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2002;28/11/2022
2034;Argentina;Buenos Aires;Hombre Cis;1984;23/11/2022
2035;Argentina;Mendoza;Hombre Cis;1999;23/11/2022
2036;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1986;5/12/2022
2037;Argentina;Córdoba;Hombre Cis;1982;11/12/2022
2038;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;8/12/2022
2039;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1987;28/11/2022
2040;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;17/11/2022
2041;Argentina;San Juan;Hombre Cis;1992;19/11/2022
2042;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;21/11/2022
2043;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;18/11/2022
2044;Argentina;Córdoba;Hombre Cis;1982;9/12/2022
2045;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2001;10/12/2022
2046;Argentina;Buenos Aires;Hombre Cis;1993;16/11/2022
2047;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;4/12/2022
2048;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;26/11/2022
2049;Argentina;Buenos Aires;Hombre Cis;1978;12/12/2022
2050;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1991;22/11/2022
2051;Argentina;Mendoza;Mujer Cis;1988;13/12/2022
2052;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;24/11/2022
2053;Argentina;Córdoba;Hombre Cis;2000;7/12/2022
2054;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1989;19/11/2022
2055;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;18/11/2022
2056;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1973;7/12/2022
2057;Argentina;Buenos Aires;Hombre Cis;1989;21/11/2022
2058;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;15/12/2022
2059;Argentina;Buenos Aires;Hombre Cis;1999;9/12/2022
2060;Argentina;Buenos Aires;Hombre Cis;1989;23/11/2022
2061;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1976;5/12/2022
2062;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;26/11/2022
2063;Argentina;Buenos Aires;Mujer Cis;1995;8/12/2022
2064;Argentina;Entre Rí?os;Hombre Cis;1998;11/12/2022
2065;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1974;17/11/2022
2066;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;22/11/2022
2067;Argentina;Córdoba;Mujer Cis;1993;23/11/2022
2068;Argentina;Buenos Aires;Hombre Cis;1994;27/11/2022
2069;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;22/11/2022
2070;Argentina;Santa Fe;Hombre Cis;1994;23/11/2022
2071;Argentina;Ciudad Autónoma de Buenos Aires;;1979;20/11/2022
2072;Argentina;Buenos Aires;Hombre Cis;1982;23/11/2022
2073;Argentina;Buenos Aires;Hombre Cis;1989;30/11/2022
2074;Argentina;Córdoba;;1982;25/11/2022
2075;Argentina;Buenos Aires;Mujer Cis;1994;19/11/2022
2076;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2004;7/12/2022
2077;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;26/11/2022
2078;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;23/11/2022
2079;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;15/12/2022
2080;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;30/11/2022
2081;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;12/12/2022
2082;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;19/11/2022
2083;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1974;3/12/2022
2084;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;24/11/2022
2085;Argentina;Corrientes;Hombre Cis;1988;6/12/2022
2086;Argentina;Buenos Aires;Hombre Cis;1969;6/12/2022
2087;Argentina;Buenos Aires;Hombre Cis;1998;18/11/2022
2088;Argentina;Neuquén;Prefiero No Decir;1980;7/12/2022
2089;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1997;29/11/2022
2090;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1993;10/12/2022
2091;Argentina;Buenos Aires;Hombre Cis;1994;16/11/2022
2092;Argentina;Córdoba;;1986;14/12/2022
2093;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;18/11/2022
2094;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;3/12/2022
2095;Argentina;Buenos Aires;Hombre Cis;1999;27/11/2022
2096;Argentina;Buenos Aires;Hombre Cis;1998;5/12/2022
2097;Argentina;Buenos Aires;Hombre Cis;1986;5/12/2022
2098;Argentina;Buenos Aires;Hombre Cis;1986;28/11/2022
2099;Argentina;Buenos Aires;Hombre Cis;1987;16/11/2022
2100;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1976;8/12/2022
2101;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;12/12/2022
2102;Argentina;Tucumí¡n;Hombre Cis;1989;2/12/2022
2103;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;8/12/2022
2104;Argentina;Mendoza;Hombre Cis;1996;8/12/2022
2105;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1986;24/11/2022
2106;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;7/12/2022
2107;Argentina;Rí?o Negro;Hombre Cis;1983;21/11/2022
2108;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;7/12/2022
2109;Argentina;Córdoba;Hombre Cis;1999;23/11/2022
2110;Argentina;Santa Fe;Hombre Cis;1995;29/11/2022
2111;Argentina;Córdoba;Hombre Cis;1996;25/11/2022
2112;Argentina;Córdoba;Hombre Cis;1990;8/12/2022
2113;Argentina;Buenos Aires;;1977;24/11/2022
2114;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1976;13/12/2022
2115;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1979;25/11/2022
2116;Argentina;Buenos Aires;Hombre Cis;1996;5/12/2022
2117;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;18/11/2022
2118;Argentina;Ciudad Autónoma de Buenos Aires;;1994;14/12/2022
2119;Argentina;Mendoza;Hombre Cis;1999;3/12/2022
2120;Argentina;Córdoba;Hombre Cis;1995;7/12/2022
2121;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;29/11/2022
2122;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1994;21/11/2022
2123;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;10/12/2022
2124;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;26/11/2022
2125;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;9/12/2022
2126;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1983;29/11/2022
2127;Argentina;Buenos Aires;Hombre Cis;1987;12/12/2022
2128;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1980;30/11/2022
2129;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;20/11/2022
2130;Argentina;Buenos Aires;Hombre Cis;2000;1/12/2022
2131;Argentina;Buenos Aires;Hombre Cis;1994;13/12/2022
2132;Argentina;Córdoba;Mujer Cis;1996;6/12/2022
2133;Argentina;Mendoza;Hombre Cis;1992;13/12/2022
2134;Argentina;Buenos Aires;;1977;19/11/2022
2135;Argentina;Buenos Aires;Hombre Cis;1988;8/12/2022
2136;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;#VALUE!;9/12/2022
2137;Argentina;Jujuy;Hombre Cis;1992;22/11/2022
2138;Argentina;Ciudad Autónoma de Buenos Aires;;#VALUE!;1/12/2022
2139;Argentina;Misiones;Hombre Cis;1986;8/12/2022
2140;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;17/11/2022
2141;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;22/11/2022
2142;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1974;9/12/2022
2143;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;14/12/2022
2144;Argentina;Buenos Aires;Hombre Cis;1986;9/12/2022
2145;Argentina;Buenos Aires;Hombre Cis;1992;1/12/2022
2146;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1985;25/11/2022
2147;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;30/11/2022
2148;Argentina;Rí?o Negro;Hombre Cis;1991;22/11/2022
2149;Argentina;Buenos Aires;;1981;5/12/2022
2150;Argentina;Buenos Aires;Hombre Cis;1987;29/11/2022
2151;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1999;15/12/2022
2152;Argentina;Buenos Aires;Prefiero No Decir;1987;24/11/2022
2153;Argentina;Buenos Aires;Prefiero No Decir;1989;29/11/2022
2154;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;1/12/2022
2155;Argentina;Buenos Aires;No Binarie;2000;12/12/2022
2156;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;11/12/2022
2157;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1973;3/12/2022
2158;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;3/12/2022
2159;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;8/12/2022
2160;Argentina;Corrientes;Hombre Cis;1998;12/12/2022
2161;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1981;14/12/2022
2162;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;6/12/2022
2163;Argentina;Buenos Aires;Hombre Cis;1983;30/11/2022
2164;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;11/12/2022
2165;Argentina;Buenos Aires;Hombre Cis;1989;20/11/2022
2166;Argentina;Buenos Aires;Hombre Cis;1993;2/12/2022
2167;Argentina;Córdoba;Mujer Cis;1999;26/11/2022
2168;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;23/11/2022
2169;Argentina;Buenos Aires;Hombre Cis;2001;4/12/2022
2170;Argentina;La Rioja;Hombre Cis;1999;25/11/2022
2171;Argentina;Mendoza;Hombre Cis;1978;27/11/2022
2172;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;2/12/2022
2173;Argentina;Córdoba;Hombre Cis;1996;23/11/2022
2174;Argentina;Chaco;Hombre Cis;1990;20/11/2022
2175;Argentina;Ciudad Autónoma de Buenos Aires;Agénero;1996;26/11/2022
2176;Argentina;Buenos Aires;Hombre Cis;1993;18/11/2022
2177;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;5/12/2022
2178;Argentina;Mendoza;Prefiero No Decir;1980;15/12/2022
2179;Argentina;Córdoba;Hombre Cis;1983;19/11/2022
2180;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;26/11/2022
2181;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;19/11/2022
2182;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;2/12/2022
2183;Argentina;Buenos Aires;Hombre Cis;1991;15/12/2022
2184;Argentina;Buenos Aires;Hombre Cis;1995;11/12/2022
2185;Argentina;Santa Fe;Hombre Cis;2004;12/12/2022
2186;Argentina;Córdoba;Prefiero No Decir;1999;11/12/2022
2187;Argentina;Ciudad Autónoma de Buenos Aires;;1992;21/11/2022
2188;Argentina;Buenos Aires;;1994;23/11/2022
2189;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;21/11/2022
